time	MG1655-1	12PD1-2_1	12PD1-4_1	12PD1-10_1	12PD2-8_1	12PD2-9_1	12PD3-7_1	12PD3-8_1	12PD3-10_1	12PD4-6_1	12PD4-8_1	12PD4-9_1	12PD5-1_1	12PD5-3_1	12PD6-3_1	12PD6-9_1	12PD7-5_1	12PD7-6_1	12PD8-6_1	12PD8-7_1	12PD8-10_1	12PD1-2_3	12PD1-4_3	12PD1-10_3	MG1655-2	12PD1-2_2	12PD1-4_2	12PD1-10_2	12PD2-8_2	12PD2-9_2	12PD3-7_2	12PD3-8_2	12PD3-10_2	12PD4-6_2	12PD4-8_2	12PD4-9_2	12PD5-1_2	12PD5-3_2	12PD6-3_2	12PD6-9_2	12PD7-5_2	12PD7-6_2	12PD8-6_2	12PD8-7_2	12PD8-10_2	12PD2-8_3	12PD2-9_3	12PD3-7_3
1.67173	0.5609999999999999	0.1010000000000008	0.2919999999999998	0.0	0.0779999999999994	0.2270000000000003	0.3439999999999994	0.141	0.370000000000001	0.3960000000000008	0.3930000000000007	0.3930000000000007	0.5060000000000002	0.5599999999999987	0.8309999999999995	0.9160000000000004	0.3220000000000009	0.8079999999999998	0.5619999999999994	0.395999999999999	0.4809999999999998	5.6850000000000005	0.6969999999999992	0.2079999999999984	0.3730000000000011	0.5629999999999988	0.6699999999999999	0.5869999999999997	0.3999999999999986	0.6150000000000002	0.479000000000001	0.532	0.4329999999999998	0.4529999999999994	0.3159999999999989	0.4750000000000014	0.8890000000000011	1.5729999999999986	1.1100000000000012	1.3580000000000003	1.200000000000001	0.652000000000001	0.2100000000000008	0.3190000000000008	0.565999999999999	0.3200000000000003	0.5120000000000005	0.7580000000000009
1.83852	0.5690000000000008	0.1089999999999999	0.2179999999999999	0.0619999999999993	0.1959999999999997	0.1529999999999987	0.2699999999999996	0.1219999999999998	0.4060000000000006	0.4860000000000006	0.4830000000000005	0.455	0.4870000000000001	0.677999999999999	1.0310000000000006	1.17	0.4130000000000002	1.09	0.4869999999999983	0.3759999999999994	0.6259999999999994	6.354000000000001	0.7589999999999986	0.1339999999999985	0.4900000000000002	0.6539999999999999	0.5960000000000001	0.5949999999999989	0.4629999999999992	0.5410000000000004	0.4050000000000011	0.4019999999999992	0.4139999999999997	0.4610000000000003	0.4339999999999993	0.5370000000000008	1.144	1.5540000000000005	1.1180000000000003	1.4760000000000009	1.2090000000000014	0.7159999999999993	0.1639999999999997	0.3280000000000012	0.629999999999999	0.2460000000000004	0.5210000000000008	0.7669999999999995
2.00522	0.4619999999999997	0.1940000000000008	0.33	0.2289999999999992	0.1980000000000004	0.1549999999999993	0.3549999999999986	0.0699999999999985	0.4909999999999996	0.4060000000000006	0.4850000000000012	0.4030000000000004	0.407	0.597999999999999	1.0330000000000013	1.1180000000000003	0.3060000000000009	1.0650000000000013	0.4349999999999987	0.3239999999999998	0.657	8.386000000000001	0.706999999999999	0.2189999999999994	0.4109999999999996	0.5739999999999998	0.5709999999999997	0.6799999999999997	0.4929999999999985	0.543000000000001	0.3520000000000003	0.5419999999999998	0.2799999999999993	0.4089999999999989	0.4089999999999989	0.5390000000000015	0.9820000000000012	1.7489999999999988	1.285	1.7260000000000009	1.1850000000000005	0.8279999999999994	0.2490000000000005	0.3849999999999998	0.6319999999999997	0.2490000000000005	0.4960000000000004	0.6880000000000006
2.17185	0.5400000000000009	0.2740000000000009	0.5199999999999996	0.2530000000000001	0.1400000000000005	0.1790000000000002	0.4609999999999985	0.0659999999999989	0.4870000000000001	0.4290000000000002	0.5070000000000014	0.3979999999999997	0.4580000000000002	0.6219999999999999	1.386000000000001	1.279	0.4410000000000007	1.2830000000000013	0.5409999999999986	0.4019999999999992	0.6809999999999992	6.065	0.7859999999999996	0.3259999999999987	0.4359999999999999	0.7359999999999989	0.6229999999999993	0.6769999999999996	0.5179999999999989	0.5670000000000002	0.5410000000000004	0.5099999999999998	0.3889999999999993	0.5149999999999988	0.3779999999999983	0.5070000000000014	1.0060000000000002	2.077	1.4749999999999996	1.917	1.295	0.8559999999999999	0.2460000000000004	0.3559999999999998	0.6579999999999995	0.3019999999999996	0.5490000000000013	0.7129999999999992
2.3385	0.4979999999999993	0.2289999999999992	0.5020000000000007	0.1559999999999988	0.016	0.0	0.2539999999999995	0.1329999999999991	0.4720000000000013	0.4160000000000003	0.4400000000000013	0.4400000000000013	0.5259999999999998	0.6349999999999998	1.508000000000001	1.2360000000000009	0.532	1.0460000000000012	0.6359999999999992	0.3609999999999989	0.6099999999999994	6.084000000000001	0.8529999999999998	0.363999999999999	0.4740000000000002	0.8559999999999999	0.5800000000000001	0.661999999999999	0.4459999999999997	0.5250000000000004	0.4980000000000011	0.5239999999999991	0.4239999999999995	0.4450000000000003	0.5	0.6310000000000002	1.0999999999999996	2.139999999999999	1.5940000000000012	1.9510000000000003	1.245000000000001	0.7799999999999994	0.2019999999999999	0.3109999999999999	0.6120000000000001	0.1750000000000007	0.5580000000000016	0.7219999999999995
2.50522	0.6280000000000001	0.3889999999999993	0.5530000000000008	0.2579999999999991	0.0350000000000001	0.1289999999999995	0.411999999999999	0.2639999999999993	0.6029999999999998	0.5169999999999995	0.5120000000000005	0.4850000000000012	0.5459999999999994	0.5999999999999996	1.5839999999999996	1.5050000000000008	0.5839999999999996	1.3710000000000004	0.5189999999999984	0.407	0.7419999999999991	6.511999999999999	0.9559999999999996	0.3579999999999987	0.4960000000000004	0.6600000000000001	0.5999999999999996	0.7089999999999996	0.4959999999999986	0.5169999999999995	0.4359999999999999	0.597999999999999	0.3119999999999994	0.4379999999999988	0.520999999999999	0.5670000000000002	1.232000000000001	2.577	1.7560000000000002	2.17	1.3840000000000003	0.9990000000000006	0.2520000000000006	0.3339999999999996	0.7459999999999987	0.2249999999999996	0.4730000000000007	0.7740000000000009
2.67194	0.5560000000000009	0.3179999999999996	0.7840000000000007	0.2959999999999994	0.1280000000000001	0.0570000000000003	0.3399999999999998	0.1920000000000001	0.6130000000000013	0.4450000000000003	0.6600000000000001	0.495000000000001	0.6389999999999993	0.7199999999999989	1.897	1.6530000000000005	0.6240000000000006	1.2170000000000003	0.5299999999999994	0.5	0.7799999999999994	6.17	1.158999999999999	0.3689999999999998	0.5350000000000001	0.7809999999999988	0.5559999999999992	0.7199999999999989	0.5069999999999997	0.5820000000000007	0.5570000000000004	0.5809999999999995	0.4619999999999997	0.4489999999999998	0.5589999999999993	0.577	1.2700000000000014	3.084	1.987	2.2379999999999995	1.3960000000000008	0.9290000000000004	0.2080000000000001	0.455	0.6749999999999989	0.1539999999999999	0.484	0.8130000000000006
2.83853	0.5999999999999996	0.5540000000000003	0.8550000000000004	0.3409999999999993	0.1180000000000003	0.2119999999999997	0.3839999999999985	0.2089999999999996	0.6850000000000005	0.5169999999999995	0.5670000000000002	0.4850000000000012	0.956999999999999	0.5999999999999996	1.968	1.5869999999999995	0.7490000000000006	1.92	0.5189999999999984	0.5169999999999995	0.9060000000000006	8.104000000000001	1.1209999999999989	0.4959999999999986	0.4410000000000007	0.7690000000000001	0.5999999999999996	0.7089999999999996	0.6059999999999999	0.407	0.5460000000000012	0.6530000000000005	0.4770000000000003	0.6029999999999998	0.6029999999999998	0.5940000000000012	1.4240000000000013	3.180999999999999	2.140000000000001	2.4719999999999995	1.5490000000000013	1.1639999999999997	0.2520000000000006	0.4160000000000003	0.8559999999999999	0.2799999999999993	0.527000000000001	0.7189999999999994
3.00523	0.6280000000000001	0.6359999999999992	0.6899999999999995	0.423	0.2270000000000003	0.1289999999999995	0.411999999999999	0.2639999999999993	0.8499999999999996	0.5169999999999995	0.6500000000000004	0.4030000000000004	1.1499999999999986	0.6819999999999986	2.325000000000001	1.7240000000000002	0.7769999999999992	1.3710000000000004	0.4639999999999986	0.4350000000000005	0.9890000000000008	6.511999999999999	1.2299999999999986	0.5509999999999984	0.5790000000000006	0.8239999999999998	0.5999999999999996	0.7089999999999996	0.4959999999999986	0.4890000000000007	0.6010000000000009	0.6530000000000005	0.6419999999999995	0.4109999999999996	0.6849999999999987	0.6490000000000009	1.561	3.647999999999998	2.333	2.747	1.5490000000000013	1.4109999999999996	0.1969999999999991	0.5259999999999998	0.8289999999999988	0.1980000000000004	0.527000000000001	0.7740000000000009
3.17191	0.7089999999999996	0.9120000000000008	0.8290000000000006	0.4499999999999993	0.1989999999999998	0.2379999999999995	0.439	0.0990000000000002	0.8770000000000007	0.4879999999999995	0.6750000000000007	0.620000000000001	1.2599999999999998	0.6529999999999987	2.4640000000000004	1.918000000000001	1.0540000000000005	1.4540000000000006	0.5449999999999999	0.516	1.0440000000000005	7.295	1.3949999999999996	0.7429999999999986	0.359	0.7969999999999988	0.5439999999999987	0.9009999999999998	0.4679999999999999	0.543000000000001	0.5449999999999999	0.7059999999999995	0.5619999999999994	0.3829999999999991	0.7399999999999984	0.6740000000000013	1.6720000000000006	4.01	2.5280000000000005	2.862000000000002	1.6080000000000003	1.5250000000000004	0.2240000000000002	0.3070000000000004	0.9399999999999996	0.1699999999999999	0.5560000000000009	0.8030000000000008
3.33854	0.5709999999999997	1.077	0.9109999999999996	0.532	0.0609999999999999	0.1549999999999993	0.439	0.2089999999999996	1.0150000000000006	0.6530000000000005	0.8399999999999999	0.7030000000000012	1.59	0.6259999999999994	2.629	2.0280000000000005	1.1370000000000005	1.7840000000000007	0.5449999999999999	0.4329999999999998	1.375	6.386999999999999	1.5599999999999987	0.8809999999999985	0.4410000000000007	0.8520000000000003	0.7099999999999991	0.984	0.6329999999999991	0.5150000000000006	0.5730000000000004	0.7609999999999992	0.6720000000000006	0.4379999999999988	0.9049999999999994	0.702	2.0020000000000007	4.174999999999999	2.6660000000000004	2.9989999999999988	1.6910000000000007	1.8280000000000007	0.1969999999999991	0.4440000000000008	0.968	0.2249999999999996	0.6390000000000011	0.8859999999999992
3.50527	0.8629999999999995	1.3130000000000006	0.9000000000000004	0.7409999999999997	0.1330000000000009	0.0619999999999993	0.5649999999999995	0.3899999999999988	1.1690000000000005	0.4770000000000003	0.9400000000000012	0.6650000000000009	2.074	0.7249999999999996	2.782	2.1259999999999994	1.372	1.6900000000000013	0.4799999999999986	0.504999999999999	1.3629999999999995	6.590999999999999	1.7139999999999986	1.0619999999999994	0.4580000000000002	0.8409999999999993	0.6989999999999998	1.1099999999999994	0.5949999999999989	0.532	0.6170000000000009	0.7509999999999994	0.577	0.4269999999999996	0.9489999999999998	0.7469999999999999	2.458	4.519	2.846	3.179000000000002	1.9529999999999996	2.0619999999999994	0.2959999999999994	0.3510000000000008	1.0939999999999994	0.1590000000000007	0.4900000000000002	0.7919999999999998
3.6719	0.7650000000000006	1.5969999999999995	1.1020000000000003	0.9449999999999984	0.1449999999999995	0.1839999999999992	0.4939999999999998	0.2909999999999986	1.0690000000000008	0.6820000000000004	1.0620000000000012	0.7050000000000001	2.5779999999999994	0.6819999999999986	3.1210000000000004	2.3279999999999994	1.3810000000000002	2.0020000000000007	0.5459999999999994	0.4900000000000002	1.6750000000000007	6.648999999999999	1.8889999999999996	1.209999999999999	0.4960000000000004	0.8520000000000003	0.6280000000000001	1.5060000000000002	0.5229999999999997	0.4890000000000007	0.6010000000000009	0.8179999999999996	0.6140000000000008	0.3559999999999998	0.9599999999999992	0.8960000000000008	2.7140000000000004	5.158	2.992000000000001	3.405999999999999	1.878	2.619000000000001	0.2789999999999999	0.4160000000000003	1.1029999999999998	0.1430000000000006	0.527000000000001	0.8840000000000003
3.83853	0.6820000000000004	1.9819999999999995	1.157	1.136999999999999	0.1180000000000003	0.1839999999999992	0.6589999999999989	0.2909999999999986	1.2620000000000005	0.5990000000000002	1.2810000000000006	0.9240000000000012	3.071999999999999	0.7639999999999993	3.2040000000000006	2.5760000000000005	1.7650000000000006	2.4960000000000004	0.6289999999999996	0.5999999999999996	2.032	7.418000000000001	2.0540000000000003	1.5389999999999997	0.6059999999999999	1.154	0.6280000000000001	1.7799999999999994	0.5229999999999997	0.6539999999999999	0.6829999999999998	0.9000000000000004	0.8070000000000004	0.4379999999999988	1.0969999999999995	0.8410000000000011	3.181000000000001	5.790000000000001	3.4030000000000005	3.626000000000001	2.2630000000000017	2.8390000000000004	0.2520000000000006	0.3610000000000006	1.3229999999999986	0.2799999999999993	0.6100000000000012	0.8569999999999993
4.0053	0.8710000000000004	2.202	1.4309999999999992	1.327	0.3339999999999996	0.1529999999999987	0.6559999999999988	0.3989999999999991	1.370000000000001	0.6500000000000004	1.3050000000000015	1.0300000000000011	3.539999999999999	0.7329999999999988	3.4510000000000005	2.960000000000001	1.7110000000000003	2.359	0.625	0.5129999999999999	2.3070000000000004	6.603	2.437999999999999	1.7579999999999991	0.5489999999999995	1.0149999999999988	0.6239999999999988	1.8059999999999992	0.520999999999999	0.5129999999999999	0.7070000000000007	1.1159999999999997	0.8339999999999996	0.4349999999999987	1.343	0.947000000000001	3.898	6.263	3.5980000000000008	3.849	2.375	3.116999999999999	0.2219999999999995	0.359	1.6799999999999995	0.25	0.5530000000000008	0.8279999999999994
4.17197	0.7889999999999997	2.4499999999999997	1.596	1.7400000000000002	0.1959999999999997	0.0700000000000002	0.4909999999999996	0.6189999999999998	1.5620000000000012	0.6500000000000004	1.6900000000000013	1.1129999999999995	4.117999999999999	0.7329999999999988	3.919000000000001	3.2349999999999994	2.151	2.5520000000000014	0.625	0.5129999999999999	2.5269999999999992	6.85	2.905999999999999	2.254	0.5489999999999995	1.0969999999999995	0.5419999999999998	2.3840000000000003	0.548	0.6229999999999993	0.7350000000000012	1.1709999999999994	0.8889999999999993	0.3520000000000003	1.424999999999999	1.0840000000000014	4.448	6.813000000000001	3.982999999999999	4.068999999999999	2.4849999999999994	3.613000000000001	0.2219999999999995	0.3870000000000004	1.763	0.2230000000000007	0.5810000000000013	0.8279999999999994
4.3386	0.891	2.6050000000000004	1.6690000000000005	1.978	0.3529999999999997	0.3099999999999987	0.7299999999999986	0.6379999999999999	1.7190000000000012	0.7249999999999996	1.7919999999999998	1.2970000000000006	4.739999999999998	0.8629999999999995	3.992000000000001	3.1430000000000007	2.3069999999999986	2.8450000000000006	0.6449999999999996	0.6980000000000004	2.7929999999999997	7.360999999999999	3.006	2.408999999999999	0.6780000000000008	1.1709999999999994	0.6989999999999998	2.7319999999999998	0.5399999999999991	0.532	0.7270000000000003	1.2729999999999997	0.9900000000000002	0.4269999999999996	1.5269999999999992	1.2410000000000014	5.042000000000002	7.625999999999999	4.33	4.167999999999999	2.612000000000002	4.398999999999999	0.1859999999999999	0.4610000000000003	2.302999999999999	0.2420000000000008	0.6550000000000011	0.9019999999999992
4.50528	0.8030000000000008	2.8739999999999988	1.883000000000001	2.3569999999999998	0.3480000000000007	0.1950000000000002	0.7249999999999996	0.6869999999999994	1.85	0.6099999999999994	1.9240000000000013	1.375	5.393000000000001	0.7749999999999986	4.398	3.632	2.52	3.196	0.6399999999999988	0.6649999999999991	3.199	7.545	3.0	2.9800000000000004	0.5350000000000001	1.1649999999999991	0.6389999999999993	3.029	0.5889999999999986	0.6099999999999994	0.7210000000000001	1.4329999999999998	1.149000000000001	0.4489999999999998	1.6579999999999997	1.346	5.667000000000002	7.947999999999999	4.6530000000000005	4.655999999999999	2.771000000000001	4.721000000000002	0.2900000000000009	0.455	2.407	0.1539999999999999	0.6210000000000004	0.8130000000000006
4.6719	0.9540000000000006	3.3299999999999983	2.119	2.978	0.6639999999999997	0.125	0.766	0.7009999999999987	2.1950000000000003	0.7050000000000001	2.1580000000000013	1.6349999999999998	6.126000000000001	0.7880000000000003	4.937000000000001	3.895	2.9490000000000016	3.459	0.625	0.7059999999999995	3.793000000000001	7.566000000000001	3.180999999999999	3.326999999999998	0.6310000000000002	1.372	0.734	3.5669999999999984	0.6029999999999998	0.6780000000000008	0.8719999999999999	1.5839999999999996	1.3019999999999996	0.4619999999999997	1.8379999999999992	1.497	6.291	8.793999999999999	4.919000000000002	5.196999999999999	2.898	5.703000000000001	0.359	0.5240000000000009	2.808	0.3049999999999997	0.636000000000001	0.8830000000000009
4.83861	0.8079999999999998	3.408999999999999	2.2780000000000005	3.578999999999999	0.766	0.2539999999999995	0.7579999999999991	0.859	2.4090000000000007	0.7509999999999994	2.398000000000001	1.8469999999999995	6.785999999999998	0.8349999999999991	5.181000000000001	4.359000000000002	3.3859999999999992	4.061	0.8369999999999997	0.8070000000000004	4.257	7.237	3.395	3.8729999999999976	0.6509999999999998	1.4749999999999996	0.6429999999999989	4.141	0.7050000000000001	0.641	0.8920000000000012	1.6310000000000002	1.2409999999999997	0.4809999999999998	2.1069999999999998	1.6260000000000012	7.061	10.063	5.494999999999999	5.6080000000000005	3.390000000000001	6.475	0.3239999999999998	0.5440000000000005	3.189	0.1869999999999994	0.6830000000000016	0.9030000000000004
5.00524	0.8499999999999996	3.3580000000000005	2.3409999999999997	3.859	0.8070000000000004	0.2690000000000001	0.8259999999999987	0.815999999999999	2.6930000000000014	0.684000000000001	2.6850000000000005	1.888	7.7719999999999985	0.7119999999999997	5.568999999999999	4.556000000000001	3.8009999999999984	4.6690000000000005	0.6319999999999997	0.7400000000000002	4.479999999999999	7.284999999999998	3.4029999999999987	4.509	0.5809999999999995	1.5139999999999991	0.6859999999999999	4.612	0.5259999999999998	0.6020000000000003	0.7960000000000012	1.7539999999999996	1.4689999999999994	0.359	2.1439999999999984	1.7230000000000008	7.716000000000001	10.516999999999998	5.714	6.238	3.6389999999999993	7.127000000000001	0.4190000000000005	0.5839999999999996	3.276	0.2829999999999995	0.7780000000000005	0.859
5.17203	0.9570000000000008	4.068999999999999	2.7500000000000018	4.130000000000001	1.0790000000000006	0.2119999999999997	0.9329999999999998	1.0329999999999997	3.019	0.6820000000000004	2.8470000000000013	2.133000000000001	8.756	0.8739999999999988	6.334	4.992000000000001	4.099	4.940000000000001	0.7109999999999985	0.9290000000000004	5.2730000000000015	7.775	3.975999999999999	5.190999999999999	0.7710000000000008	1.4829999999999988	0.6829999999999998	5.404999999999999	0.6879999999999988	0.6820000000000004	0.875	2.1080000000000005	1.7129999999999992	0.3559999999999998	2.414999999999999	1.995000000000001	9.113	11.830999999999998	6.452	6.564	3.828	7.561999999999999	0.3339999999999996	0.6080000000000005	4.068999999999999	0.3070000000000004	0.8020000000000014	1.0489999999999997
5.33875	1.0340000000000007	4.309000000000001	2.6880000000000006	5.057	1.2650000000000006	0.1790000000000002	0.8179999999999996	1.136999999999999	3.3420000000000005	0.7590000000000003	3.17	2.3469999999999995	9.791	0.8689999999999998	6.600999999999999	5.5070000000000014	4.504000000000001	5.7570000000000014	0.7879999999999985	0.8409999999999993	5.595000000000001	7.985999999999999	3.640000000000001	5.98	0.6829999999999998	1.834	0.677999999999999	5.892000000000001	0.6819999999999986	0.6760000000000002	0.952	2.24	1.926	0.3509999999999991	2.491999999999999	2.2360000000000007	9.982	12.672	6.828000000000001	6.968	4.342000000000002	8.596000000000002	0.3559999999999998	0.6029999999999998	4.4190000000000005	0.1920000000000001	0.8510000000000009	0.9610000000000004
